galaxy,morphology,n_points,r_min,r_max,a0_inner,a0_inner_err,a0_outer,a0_outer_err,ratio,ratio_err,z_score,p_value,interpretation,success,reason
UGC04278,spiral,25.0,0.14,6.69,7.847599703514623e-11,3.6139532186194533e-12,2.0691386792347744e-10,9.52873575628676e-12,0.37926890943901764,0.02470062401735047,-25.130178497715768,1.0,Consistent with ΛCDM (a0_inner ≈ a0_outer),True,
UGC04305,spiral,22.0,0.25,5.52,1.1288378916846884e-11,5.198490603599981e-13,1e-12,4.6051701859880916e-14,11.288378916846884,0.7351775915480192,13.99441309845049,0.0,STRONG EVIDENCE (>3σ) for a0_inner > a0_outer [SDH+],True,
UGC04325,spiral,8.0,0.7,5.59,5.455594781168515e-10,2.512394243306947e-11,2.0691380811147902e-10,9.528733001842442e-12,2.6366508987303554,0.17171700841726764,9.531093709443962,0.0,STRONG EVIDENCE (>3σ) for a0_inner > a0_outer [SDH+],True,
UGC04483,spiral,8.0,0.08,1.21,4.832930238571752e-11,2.2256466245630947e-12,2.976351441631313e-11,1.3706604922023199e-12,1.6237767391887243,0.10575161244338435,5.898508067880972,1.8340151619611333e-09,STRONG EVIDENCE (>3σ) for a0_inner > a0_outer [SDH+],True,
UGC04499,spiral,9.0,0.91,8.18,7.847599703514623e-11,3.6139532186194533e-12,7.847599703514623e-11,3.6139532186194533e-12,1.0,0.06512694134060588,0.0,0.5,Consistent with ΛCDM (a0_inner ≈ a0_outer),True,
UGC05005,spiral,11.0,0.78,28.61,2.976351441631313e-11,1.3706604922023199e-12,4.832930238571752e-11,2.2256466245630947e-12,0.6158482110660254,0.040108310316814104,-9.577860196542149,1.0,Consistent with ΛCDM (a0_inner ≈ a0_outer),True,
UGC05253,spiral,73.0,0.13,53.29,1.274274985703132e-10,5.8682531729104654e-12,7.847599703514623e-11,3.6139532186194533e-12,1.6237767391887175,0.10575161244338391,5.898508067880932,1.8340151619611333e-09,STRONG EVIDENCE (>3σ) for a0_inner > a0_outer [SDH+],True,
UGC05414,spiral,6.0,0.68,4.11,4.832930238571752e-11,2.2256466245630947e-12,7.847599703514623e-11,3.6139532186194533e-12,0.6158482110660254,0.040108310316814104,-9.577860196542149,1.0,Consistent with ΛCDM (a0_inner ≈ a0_outer),True,
UGC05716,spiral,12.0,1.03,12.37,1.274274985703132e-10,5.8682531729104654e-12,7.847599703514623e-11,3.6139532186194533e-12,1.6237767391887175,0.10575161244338391,5.898508067880932,1.8340151619611333e-09,STRONG EVIDENCE (>3σ) for a0_inner > a0_outer [SDH+],True,
UGC05721,spiral,23.0,0.09,6.74,5.455594781168515e-10,2.512394243306947e-11,2.835289715025751e-10,1.3056991664275263e-11,1.9241754210359294,0.1253156597748426,7.3747799971401475,8.22675261247241e-14,STRONG EVIDENCE (>3σ) for a0_inner > a0_outer [SDH+],True,
UGC05750,spiral,,,,,,,,,,,,,False,Scale dependence failed
UGC05764,spiral,10.0,0.36,3.62,3.3598182862837877e-10,1.5472535002331705e-11,2.0691380811147902e-10,9.528733001842442e-12,1.6237767391887241,0.10575161244338434,5.89850806788097,1.8340151619611333e-09,STRONG EVIDENCE (>3σ) for a0_inner > a0_outer [SDH+],True,
UGC05829,spiral,11.0,0.63,6.91,1.274274985703132e-10,5.8682531729104654e-12,4.832930238571752e-11,2.2256466245630947e-12,2.6366508987303554,0.17171700841726764,9.531093709443962,0.0,STRONG EVIDENCE (>3σ) for a0_inner > a0_outer [SDH+],True,
UGC05918,spiral,8.0,0.56,4.46,1.274274985703132e-10,5.8682531729104654e-12,7.847599703514623e-11,3.6139532186194533e-12,1.6237767391887175,0.10575161244338391,5.898508067880932,1.8340151619611333e-09,STRONG EVIDENCE (>3σ) for a0_inner > a0_outer [SDH+],True,
UGC05986,spiral,15.0,0.63,9.41,2.0043084763181669e-10,9.230181638663641e-12,3.3598182862837877e-10,1.5472535002331705e-11,0.5965526422963436,0.03885164894141742,-10.384304622745761,1.0,Consistent with ΛCDM (a0_inner ≈ a0_outer),True,
UGC05999,spiral,,,,,,,,,,,,,False,Scale dependence failed
UGC06399,spiral,9.0,0.87,7.85,1.274274985703132e-10,5.8682531729104654e-12,1.274274985703132e-10,5.8682531729104654e-12,1.0,0.06512694134060588,0.0,0.5,Consistent with ΛCDM (a0_inner ≈ a0_outer),True,
UGC06446,spiral,17.0,0.58,10.22,3.3598182862837877e-10,1.5472535002331705e-11,1.274274985703132e-10,5.8682531729104654e-12,2.6366508987303665,0.17171700841726836,9.531093709443986,0.0,STRONG EVIDENCE (>3σ) for a0_inner > a0_outer [SDH+],True,
UGC06614,spiral,13.0,3.23,64.59,2.976351441631313e-11,1.3706604922023199e-12,7.847599703514623e-11,3.6139532186194533e-12,0.3792690190732238,0.02470063115749098,-25.13016679488883,1.0,Consistent with ΛCDM (a0_inner ≈ a0_outer),True,
UGC06628,spiral,7.0,1.1,7.69,1.1288378916846884e-11,5.198490603599981e-13,1e-12,4.6051701859880916e-14,11.288378916846884,0.7351775915480192,13.99441309845049,0.0,STRONG EVIDENCE (>3σ) for a0_inner > a0_outer [SDH+],True,
UGC06667,spiral,9.0,0.87,7.85,5.455594781168515e-10,2.512394243306947e-11,3.3598182862837877e-10,1.5472535002331705e-11,1.6237767391887177,0.10575161244338392,5.8985080678809325,1.8340151619611333e-09,STRONG EVIDENCE (>3σ) for a0_inner > a0_outer [SDH+],True,
UGC06786,spiral,45.0,0.16,34.05,3.3598182862837877e-10,1.5472535002331705e-11,3.3598182862837877e-10,1.5472535002331705e-11,1.0,0.06512694134060588,0.0,0.5,Consistent with ΛCDM (a0_inner ≈ a0_outer),True,
UGC06787,spiral,71.0,0.12,37.19,2.069138201897372e-10,9.528733558066787e-12,3.3598182862837877e-10,1.5472535002331705e-11,0.6158482470151667,0.04010831265807173,-9.577858741148598,1.0,Consistent with ΛCDM (a0_inner ≈ a0_outer),True,
UGC06818,spiral,8.0,0.87,6.98,1.1288378916846884e-11,5.198490603599981e-13,7.847599703514623e-11,3.6139532186194533e-12,0.143844988828766,0.009368184149591152,-91.38964365987601,1.0,Consistent with ΛCDM (a0_inner ≈ a0_outer),True,
UGC06917,spiral,11.0,1.74,10.47,1.274274985703132e-10,5.8682531729104654e-12,1.274274985703132e-10,5.8682531729104654e-12,1.0,0.06512694134060588,0.0,0.5,Consistent with ΛCDM (a0_inner ≈ a0_outer),True,
UGC06923,spiral,6.0,0.93,5.16,4.832930238571752e-11,2.2256466245630947e-12,7.847599703514623e-11,3.6139532186194533e-12,0.6158482110660254,0.040108310316814104,-9.577860196542149,1.0,Consistent with ΛCDM (a0_inner ≈ a0_outer),True,
UGC06930,spiral,10.0,1.74,16.61,1.274274985703132e-10,5.8682531729104654e-12,7.847599703514623e-11,3.6139532186194533e-12,1.6237767391887175,0.10575161244338391,5.898508067880932,1.8340151619611333e-09,STRONG EVIDENCE (>3σ) for a0_inner > a0_outer [SDH+],True,
UGC06973,spiral,9.0,1.74,7.85,1e-12,4.6051701859880916e-14,7.847599703514623e-11,3.6139532186194533e-12,0.012742749857031322,0.0008298963224568929,-1189.6151644824881,1.0,Consistent with ΛCDM (a0_inner ≈ a0_outer),True,
UGC06983,spiral,17.0,1.74,15.68,1.9837731175564794e-10,9.135612816735748e-12,1.274274985703132e-10,5.8682531729104654e-12,1.5567857329176509,0.10138869310761998,5.491595915203734,1.991589526628701e-08,STRONG EVIDENCE (>3σ) for a0_inner > a0_outer [SDH+],True,
UGC07089,spiral,12.0,0.87,9.16,2.976351441631313e-11,1.3706604922023199e-12,4.832930238571752e-11,2.2256466245630947e-12,0.6158482110660254,0.040108310316814104,-9.577860196542149,1.0,Consistent with ΛCDM (a0_inner ≈ a0_outer),True,
UGC07125,spiral,13.0,1.44,18.68,2.976351441631313e-11,1.3706604922023199e-12,1.5467920121249418e-11,7.123240458162313e-13,1.9242092138441291,0.12531786059707997,7.374920138603644,8.22675261247241e-14,STRONG EVIDENCE (>3σ) for a0_inner > a0_outer [SDH+],True,
UGC07151,spiral,11.0,0.5,5.5,1.274274985703132e-10,5.8682531729104654e-12,7.847599703514623e-11,3.6139532186194533e-12,1.6237767391887175,0.10575161244338391,5.898508067880932,1.8340151619611333e-09,STRONG EVIDENCE (>3σ) for a0_inner > a0_outer [SDH+],True,
UGC07232,spiral,,,,,,,,,,,,,False,Scale dependence failed
UGC07261,spiral,7.0,0.95,6.67,1.274274985703132e-10,5.8682531729104654e-12,7.847599703514623e-11,3.6139532186194533e-12,1.6237767391887175,0.10575161244338391,5.898508067880932,1.8340151619611333e-09,STRONG EVIDENCE (>3σ) for a0_inner > a0_outer [SDH+],True,
UGC07323,spiral,10.0,0.58,5.82,4.832930238571752e-11,2.2256466245630947e-12,7.847599703514623e-11,3.6139532186194533e-12,0.6158482110660254,0.040108310316814104,-9.577860196542149,1.0,Consistent with ΛCDM (a0_inner ≈ a0_outer),True,
UGC07399,spiral,10.0,0.61,6.13,5.455594781168515e-10,2.512394243306947e-11,5.455594781168515e-10,2.512394243306947e-11,1.0,0.06512694134060588,0.0,0.5,Consistent with ΛCDM (a0_inner ≈ a0_outer),True,
UGC07524,spiral,31.0,0.35,10.69,1.274274985703132e-10,5.8682531729104654e-12,7.847599703514623e-11,3.6139532186194533e-12,1.6237767391887175,0.10575161244338391,5.898508067880932,1.8340151619611333e-09,STRONG EVIDENCE (>3σ) for a0_inner > a0_outer [SDH+],True,
UGC07559,spiral,7.0,0.36,2.53,1.1288378916846884e-11,5.198490603599981e-13,2.976351441631313e-11,1.3706604922023199e-12,0.3792690190732254,0.024700631157491087,-25.130166794888652,1.0,Consistent with ΛCDM (a0_inner ≈ a0_outer),True,
UGC07577,spiral,9.0,0.19,1.69,1e-12,4.6051701859880916e-14,2.6366508987303555e-12,1.2142226109691742e-13,0.37926901907322536,0.024700631157491083,-25.130166794888662,1.0,Consistent with ΛCDM (a0_inner ≈ a0_outer),True,
UGC07603,spiral,12.0,0.34,4.11,1.274274985703132e-10,5.8682531729104654e-12,2.0691380811147902e-10,9.528733001842442e-12,0.6158482110660254,0.040108310316814104,-9.577860196542149,1.0,Consistent with ΛCDM (a0_inner ≈ a0_outer),True,
UGC07608,spiral,8.0,0.6,4.78,2.0691380811147902e-10,9.528733001842442e-12,2.0691380811147902e-10,9.528733001842442e-12,1.0,0.06512694134060588,0.0,0.5,Consistent with ΛCDM (a0_inner ≈ a0_outer),True,
UGC07690,spiral,7.0,0.59,4.13,1.274274985703132e-10,5.8682531729104654e-12,7.847599703514623e-11,3.6139532186194533e-12,1.6237767391887175,0.10575161244338391,5.898508067880932,1.8340151619611333e-09,STRONG EVIDENCE (>3σ) for a0_inner > a0_outer [SDH+],True,
UGC07866,spiral,7.0,0.33,2.32,4.832930238571752e-11,2.2256466245630947e-12,2.976351441631313e-11,1.3706604922023199e-12,1.6237767391887243,0.10575161244338435,5.898508067880972,1.8340151619611333e-09,STRONG EVIDENCE (>3σ) for a0_inner > a0_outer [SDH+],True,
UGC08286,spiral,17.0,0.47,8.04,3.3598182862837877e-10,1.5472535002331705e-11,1.8860736152809987e-10,8.68568998167083e-12,1.7813823697349276,0.11601598509891613,6.735126793680327,8.189338096542542e-12,STRONG EVIDENCE (>3σ) for a0_inner > a0_outer [SDH+],True,
UGC08490,spiral,30.0,0.34,10.15,2.0854593947860676e-10,9.60389542895757e-12,1.3863546556681286e-10,6.3843991274886525e-12,1.504275537474946,0.0979688646892392,5.147304085583989,1.3212838123610737e-07,STRONG EVIDENCE (>3σ) for a0_inner > a0_outer [SDH+],True,
UGC08550,spiral,11.0,0.49,5.36,1.274274985703132e-10,5.8682531729104654e-12,1.274274985703132e-10,5.8682531729104654e-12,1.0,0.06512694134060588,0.0,0.5,Consistent with ΛCDM (a0_inner ≈ a0_outer),True,
UGC08699,spiral,41.0,0.22,25.7,1.7511446026616914e-10,8.064318915531584e-12,1.274274985703132e-10,5.8682531729104654e-12,1.3742281864659123,0.08949927848857267,4.181354227494627,1.4488900323517129e-05,STRONG EVIDENCE (>3σ) for a0_inner > a0_outer [SDH+],True,
UGC08837,spiral,8.0,0.52,4.2,4.281331295028414e-12,1.971625923620264e-13,2.976351441631313e-11,1.3706604922023199e-12,0.14384495174675518,0.00936818173455321,-91.38967117764575,1.0,Consistent with ΛCDM (a0_inner ≈ a0_outer),True,
UGC09037,spiral,22.0,2.43,27.96,1.832981833788069e-11,8.441193292418595e-13,4.832930238571752e-11,2.2256466245630947e-12,0.3792692514282514,0.024700646290063234,-25.13014199233568,1.0,Consistent with ΛCDM (a0_inner ≈ a0_outer),True,
UGC09133,spiral,68.0,0.32,108.31,7.847599703514623e-11,3.6139532186194533e-12,7.847599703514623e-11,3.6139532186194533e-12,1.0,0.06512694134060588,0.0,0.5,Consistent with ΛCDM (a0_inner ≈ a0_outer),True,
UGC09992,spiral,,,,,,,,,,,,,False,Scale dependence failed
UGC10310,spiral,7.0,1.1,7.74,1.274274985703132e-10,5.8682531729104654e-12,7.847599703514623e-11,3.6139532186194533e-12,1.6237767391887175,0.10575161244338391,5.898508067880932,1.8340151619611333e-09,STRONG EVIDENCE (>3σ) for a0_inner > a0_outer [SDH+],True,
UGC11455,spiral,36.0,0.62,41.93,7.847599703514623e-11,3.6139532186194533e-12,7.847599703514623e-11,3.6139532186194533e-12,1.0,0.06512694134060588,0.0,0.5,Consistent with ΛCDM (a0_inner ≈ a0_outer),True,
UGC11557,spiral,12.0,0.33,10.56,1e-12,4.6051701859880916e-14,1.1288378916846884e-11,5.198490603599981e-13,0.08858667904100831,0.005769379449462829,-157.9742377741944,1.0,Consistent with ΛCDM (a0_inner ≈ a0_outer),True,
UGC11820,spiral,10.0,0.26,15.82,7.847599703514623e-11,3.6139532186194533e-12,4.832930238571752e-11,2.2256466245630947e-12,1.6237767391887243,0.10575161244338435,5.898508067880972,1.8340151619611333e-09,STRONG EVIDENCE (>3σ) for a0_inner > a0_outer [SDH+],True,
UGC11914,spiral,65.0,0.28,9.83,3.3598182862837877e-10,1.5472535002331705e-11,3.3598182862837877e-10,1.5472535002331705e-11,1.0,0.06512694134060588,0.0,0.5,Consistent with ΛCDM (a0_inner ≈ a0_outer),True,
UGC12506,spiral,31.0,0.82,49.99,3.3598182862837877e-10,1.5472535002331705e-11,1.274274985703132e-10,5.8682531729104654e-12,2.6366508987303665,0.17171700841726836,9.531093709443986,0.0,STRONG EVIDENCE (>3σ) for a0_inner > a0_outer [SDH+],True,
UGC12632,spiral,15.0,0.71,10.66,1.274274985703132e-10,5.8682531729104654e-12,7.847599703514623e-11,3.6139532186194533e-12,1.6237767391887175,0.10575161244338391,5.898508067880932,1.8340151619611333e-09,STRONG EVIDENCE (>3σ) for a0_inner > a0_outer [SDH+],True,
UGC12732,spiral,16.0,0.96,15.4,2.0691380811147902e-10,9.528733001842442e-12,7.847599703514623e-11,3.6139532186194533e-12,2.6366508987303554,0.17171700841726764,9.531093709443962,0.0,STRONG EVIDENCE (>3σ) for a0_inner > a0_outer [SDH+],True,
UGCA281,dwarf,7.0,0.09,1.08,7.847599703514623e-11,3.6139532186194533e-12,7.847599703514623e-11,3.6139532186194533e-12,1.0,0.06512694134060588,0.0,0.5,Consistent with ΛCDM (a0_inner ≈ a0_outer),True,
UGCA442,dwarf,8.0,0.42,6.33,7.847599703514623e-11,3.6139532186194533e-12,1.274274985703132e-10,5.8682531729104654e-12,0.6158482110660279,0.04010831031681427,-9.577860196542044,1.0,Consistent with ΛCDM (a0_inner ≈ a0_outer),True,
UGCA444,dwarf,36.0,0.12,2.62,4.832930238571752e-11,2.2256466245630947e-12,4.832930238571752e-11,2.2256466245630947e-12,1.0,0.06512694134060588,0.0,0.5,Consistent with ΛCDM (a0_inner ≈ a0_outer),True,
